BuscoID	Status	Contig	Start	End	Strand	Score	Length	OrthoDBURL	Description	MeanX	MedX	ModeX	DensX	CN	CIsyst	CIrand	DensK	SelfK	HomPC
154834at3193	Complete	NC_057924.1	23721822	23725323	+	315.1	248	https://www.orthodb.org/v10?query=154834at3193	Nuclease associated modular domain	40.46	41	41	40.53	0.77	0.24	0.21	NA	NA	NA
155066at3193	Complete	NC_057923.1	64511862	64528287	-	384.9	224	https://www.orthodb.org/v10?query=155066at3193	Zinc finger C2H2-type	59.84	58	60	57.96	1.1	0.29	0.3	NA	NA	NA
155112at3193	Complete	NC_057922.1	64876797	64885204	+	324.2	184	https://www.orthodb.org/v10?query=155112at3193	Ribosomal RNA large subunit methyltransferase E	58.02	59	59	58.25	1.11	0.29	0.3	NA	NA	NA
155121at3193	Complete	NC_057922.1	32025167	32048777	+	293.2	176	https://www.orthodb.org/v10?query=155121at3193	HAD superfamily	57.03	57	59	57.22	1.09	0.29	0.3	NA	NA	NA
155203at3193	Complete	NC_057922.1	14128154	14128837	+	304.1	178	https://www.orthodb.org/v10?query=155203at3193	octanoyltransferase	46.26	47	47	46.3	0.88	0.26	0.24	NA	NA	NA
155352at3193	Complete	NW_025317422.1	21295	42288	-	479.6	237	https://www.orthodb.org/v10?query=155352at3193	Protein of unknown function DUF3531	59.26	60	61	58.35	1.11	0.29	0.3	NA	NA	NA
155380at3193	Complete	NC_057919.1	3513812	3519895	-	322	190	https://www.orthodb.org/v10?query=155380at3193	peptide methionine sulfoxide reductase A5	49.95	50	50	50.02	0.95	0.27	0.26	NA	NA	NA
155463at3193	Complete	NC_057926.1	8208440	8212611	+	376.4	277	https://www.orthodb.org/v10?query=155463at3193	nuclear pore complex protein NUP43	43.45	43	42	43.32	0.82	0.25	0.22	NA	NA	NA
155472at3193	Complete	NC_057916.1	12802601	12827315	-	274.1	215	https://www.orthodb.org/v10?query=155472at3193	DNA repair protein RAD51 homolog 4 isoform X1	47.92	48	47	47.62	0.9	0.26	0.25	NA	NA	NA
156170at3193	Complete	NC_057925.1	52522573	52527917	+	341.7	208	https://www.orthodb.org/v10?query=156170at3193	Electron transfer flavoprotein, beta subunit	55.67	55	53	55.34	1.05	0.28	0.29	NA	NA	NA
156254at3193	Complete	NC_057918.1	29360333	29362822	+	284.1	168	https://www.orthodb.org/v10?query=156254at3193	pre-mRNA cleavage factor Im 25 kDa subunit 1	59.31	60	58	59.29	1.13	0.29	0.31	NA	NA	NA
156527at3193	Complete	NC_057917.1	66379556	66394160	-	265	244	https://www.orthodb.org/v10?query=156527at3193	Ribosomal protein	49.5	50	49	49.65	0.94	0.27	0.26	NA	NA	NA
156739at3193	Complete	NC_057916.1	81404532	81413108	+	372.4	214	https://www.orthodb.org/v10?query=156739at3193	GDT1-like protein 1, chloroplastic	57.46	58	59	57.8	1.1	0.29	0.3	NA	NA	NA
157002at3193	Complete	NC_057926.1	20946623	20960523	+	377.7	188	https://www.orthodb.org/v10?query=157002at3193	PDZ domain	43	43	44	43.1	0.82	0.25	0.22	NA	NA	NA
157013at3193	Complete	NC_057921.1	47915796	47926051	+	263.9	135	https://www.orthodb.org/v10?query=157013at3193	Protein of unknown function DUF3067	55.1	55	55	54.63	1.04	0.28	0.28	NA	NA	NA
157106at3193	Complete	NC_057917.1	78018152	78025465	+	361.8	227	https://www.orthodb.org/v10?query=157106at3193	release factor glutamine methyltransferase	44.1	44	46	43.99	0.84	0.25	0.23	NA	NA	NA
157303at3193	Complete	NC_057923.1	4167551	4174462	+	222.7	147	https://www.orthodb.org/v10?query=157303at3193	deoxycytidylate deaminase	61.87	62	67	61.96	1.18	0.3	0.32	NA	NA	NA
157312at3193	Complete	NC_057922.1	3609771	3614869	-	283.7	194	https://www.orthodb.org/v10?query=157312at3193	ribonuclease H2 subunit B	61.5	62	64	61.59	1.17	0.3	0.32	NA	NA	NA
157529at3193	Complete	NC_057918.1	658247	661950	-	318.3	179	https://www.orthodb.org/v10?query=157529at3193	SNARE associated Golgi protein	56.8	57	57	56.89	1.08	0.29	0.3	NA	NA	NA
157570at3193	Complete	NC_057926.1	43878365	43890543	-	301.5	183	https://www.orthodb.org/v10?query=157570at3193	DNA-binding protein RHL1 isoform X1	58.24	59	60	58.72	1.12	0.29	0.3	NA	NA	NA
157608at3193	Complete	NC_057925.1	15196349	15206498	-	274.1	198	https://www.orthodb.org/v10?query=157608at3193	protein N-lysine methyltransferase METTL21A isoform X1	62.13	62	60	61.83	1.17	0.3	0.32	NA	NA	NA
157618at3193	Complete	NC_057922.1	33115326	33126525	+	326.1	200	https://www.orthodb.org/v10?query=157618at3193	uncharacterized protein C9orf78 homolog	56.66	58	60	56.68	1.08	0.29	0.29	NA	NA	NA
157661at3193	Complete	NC_057917.1	77911815	77921737	+	469.5	343	https://www.orthodb.org/v10?query=157661at3193	RNA recognition motif domain	59.26	59	59	59.06	1.12	0.29	0.31	NA	NA	NA
157698at3193	Complete	NC_057925.1	62834161	62856010	-	206.5	145	https://www.orthodb.org/v10?query=157698at3193	NusB antitermination factor	55.55	55	56	54.26	1.03	0.28	0.28	NA	NA	NA
157740at3193	Complete	NC_057916.1	21370785	21373246	+	276.9	208	https://www.orthodb.org/v10?query=157740at3193	NusG, N-terminal	54.44	54	54	54.32	1.03	0.28	0.28	NA	NA	NA
157970at3193	Complete	NC_057918.1	46587104	46631327	-	374	203	https://www.orthodb.org/v10?query=157970at3193	RNA-binding S4 domain	49.76	51	52	50.72	0.96	0.27	0.26	NA	NA	NA
158175at3193	Complete	NC_057918.1	21584873	21587779	+	285.9	202	https://www.orthodb.org/v10?query=158175at3193	rRNA-processing protein UTP23 homolog	51.33	50	50	50.49	0.96	0.27	0.26	NA	NA	NA
158302at3193	Complete	NC_057916.1	5423297	5425006	-	275.4	189	https://www.orthodb.org/v10?query=158302at3193	Melanoma-associated antigen	64.8	65	66	64.88	1.23	0.31	0.34	NA	NA	NA
159297at3193	Complete	NC_057919.1	69693405	69709777	+	333.8	214	https://www.orthodb.org/v10?query=159297at3193	protein PALE CRESS, chloroplastic	58.81	58	56	58.53	1.11	0.29	0.3	NA	NA	NA
159342at3193	Complete	NC_057919.1	10189369	10192005	-	249	152	https://www.orthodb.org/v10?query=159342at3193	methyltransferase-like protein 23	54.59	54	54	54.47	1.03	0.28	0.28	NA	NA	NA
159493at3193	Complete	NC_057922.1	31212267	31214286	+	431.5	218	https://www.orthodb.org/v10?query=159493at3193	UPF0603 protein At1g54780, chloroplastic	60	60	61	59.99	1.14	0.29	0.31	NA	NA	NA
159575at3193	Complete	NC_057918.1	36015634	36032775	-	316.4	184	https://www.orthodb.org/v10?query=159575at3193	translin	53.55	55	57	54.04	1.03	0.28	0.28	NA	NA	NA
159729at3193	Complete	NC_057924.1	45839565	45850942	-	412.7	237	https://www.orthodb.org/v10?query=159729at3193	protease Do-like 5, chloroplastic	44.74	44	44	43.99	0.84	0.25	0.23	NA	NA	NA
159764at3193	Complete	NC_057916.1	84247788	84252597	+	295.6	172	https://www.orthodb.org/v10?query=159764at3193	KAT8 regulatory NSL complex subunit 3	51.72	52	53	51.83	0.98	0.27	0.27	NA	NA	NA
159883at3193	Complete	NC_057919.1	10908035	10917767	-	249.7	175	https://www.orthodb.org/v10?query=159883at3193	Ribosome-associated	47.72	48	50	47.89	0.91	0.26	0.25	NA	NA	NA
159907at3193	Complete	NC_057917.1	4598371	4626856	-	320.5	222	https://www.orthodb.org/v10?query=159907at3193	Class IV aminotransferase	48.38	49	48	48.58	0.92	0.26	0.25	NA	NA	NA
160405at3193	Complete	NC_057917.1	78011376	78017780	-	256	170	https://www.orthodb.org/v10?query=160405at3193	Putative rRNA methylase	46.52	46	50	46.5	0.88	0.26	0.24	NA	NA	NA
161183at3193	Complete	NC_057921.1	56786997	56795734	+	401.9	249	https://www.orthodb.org/v10?query=161183at3193	Ubiquinol-cytochrome c chaperone, CBP3	57.16	57	57	57.24	1.09	0.29	0.3	NA	NA	NA
161520at3193	Complete	NC_057920.1	2160841	2164350	-	321.5	227	https://www.orthodb.org/v10?query=161520at3193	A-kinase anchor protein 17A	48.87	48	47	48.57	0.92	0.26	0.25	NA	NA	NA
161537at3193	Complete	NC_057918.1	71841313	71894584	+	257.5	208	https://www.orthodb.org/v10?query=161537at3193	uncharacterized protein LOC110867565	54.33	55	54	55.48	1.05	0.28	0.29	NA	NA	NA
161671at3193	Complete	NW_025317437.1	5259	51254	-	330.4	194	https://www.orthodb.org/v10?query=161671at3193	probable plastid-lipid-associated protein 10, chloroplastic	32.31	33	34	32.21	0.61	0.21	0.17	NA	NA	NA
161721at3193	Complete	NC_057920.1	12946669	12947451	-	233.9	181	https://www.orthodb.org/v10?query=161721at3193	elongator complex protein 6	34.2	34	35	34.21	0.65	0.22	0.18	NA	NA	NA
162002at3193	Complete	NC_057923.1	64768287	64808662	-	343.8	196	https://www.orthodb.org/v10?query=162002at3193	chromatin structure-remodeling complex protein BSH	52.44	52	53	52.22	0.99	0.27	0.27	NA	NA	NA
162190at3193	Complete	NC_057920.1	67409450	67440071	-	384.2	218	https://www.orthodb.org/v10?query=162190at3193	rna polymerase ii transcription factor b subunit 4	40.34	41	41	40.75	0.77	0.24	0.21	NA	NA	NA
162254at3193	Complete	NC_057924.1	7061147	7062261	-	220.4	203	https://www.orthodb.org/v10?query=162254at3193	Putative P-loop containing nucleoside triphosphate hydrolase	63	63	63	63	1.2	0.3	0.33	NA	NA	NA
162304at3193	Complete	NC_057922.1	54014004	54015135	+	430.3	269	https://www.orthodb.org/v10?query=162304at3193	RNA pseudouridine synthase 1	53.22	53	53	52.65	1	0.27	0.27	NA	NA	NA
162373at3193	Complete	NC_057918.1	62181298	62216900	+	308.3	182	https://www.orthodb.org/v10?query=162373at3193	ATP-dependent helicase/deoxyribonuclease subunit B	58.2	58	52	57.64	1.1	0.29	0.3	NA	NA	NA
162410at3193	Complete	NC_057920.1	26398400	26422552	+	307.2	195	https://www.orthodb.org/v10?query=162410at3193	endonuclease V	48.97	47	48	47.04	0.89	0.26	0.24	NA	NA	NA
162418at3193	Complete	NC_057921.1	46324042	46332067	+	387.3	201	https://www.orthodb.org/v10?query=162418at3193	Ribosomal protein L15	52.12	52	51	52.07	0.99	0.27	0.27	NA	NA	NA
162526at3193	Complete	NC_057924.1	25853227	25884410	+	391.2	228	https://www.orthodb.org/v10?query=162526at3193	protein VTE6, chloroplastic	49.27	50	52	49.87	0.95	0.27	0.26	NA	NA	NA
162766at3193	Complete	NC_057921.1	60767655	60770641	-	303.9	191	https://www.orthodb.org/v10?query=162766at3193	oxidoreductase activity	51.47	51	50	51.37	0.98	0.27	0.27	NA	NA	NA
162804at3193	Complete	NC_057918.1	3489107	3501018	-	328.4	182	https://www.orthodb.org/v10?query=162804at3193	UPF0235 protein At5g63440 isoform X1	56.23	56	53	56.06	1.07	0.28	0.29	NA	NA	NA
163003at3193	Complete	NC_057925.1	587147	599771	-	226.4	167	https://www.orthodb.org/v10?query=163003at3193	chromosome-associated kinesin	45.84	44	43	45.28	0.86	0.25	0.23	NA	NA	NA
163007at3193	Complete	NC_057925.1	14609102	14623563	-	380.8	213	https://www.orthodb.org/v10?query=163007at3193	Translin, N-terminal	59.77	59	56	59.46	1.13	0.29	0.31	NA	NA	NA
163058at3193	Complete	NC_057922.1	64076124	64081314	+	275.8	205	https://www.orthodb.org/v10?query=163058at3193	NAD(P)-binding domain	60.87	61	62	60.98	1.16	0.3	0.32	NA	NA	NA
163212at3193	Complete	NC_057924.1	5856507	5899786	-	271.5	171	https://www.orthodb.org/v10?query=163212at3193	ubiquitin thioesterase OTU1	49.15	49	47	49.05	0.93	0.27	0.25	NA	NA	NA
163227at3193	Complete	NC_057917.1	55461389	55462253	+	279.2	157	https://www.orthodb.org/v10?query=163227at3193	uncharacterized protein LOC110631039	58.5	58	59	58.42	1.11	0.29	0.3	NA	NA	NA
163263at3193	Complete	NC_057919.1	9467344	9468893	+	462.5	264	https://www.orthodb.org/v10?query=163263at3193	heterodimeric geranylgeranyl pyrophosphate synthase small subunit, chloroplastic	55.46	55	55	55.43	1.05	0.28	0.29	NA	NA	NA
163383at3193	Complete	NC_057920.1	21825545	21832336	-	324.5	196	https://www.orthodb.org/v10?query=163383at3193	Histidine phosphatase superfamily	45.22	45	47	45.21	0.86	0.25	0.23	NA	NA	NA
163466at3193	Complete	NC_057922.1	19011692	19031788	+	285.4	166	https://www.orthodb.org/v10?query=163466at3193	Peptidyl-prolyl cis-trans isomerase	55.97	55	54	55.28	1.05	0.28	0.29	NA	NA	NA
163507at3193	Complete	NC_057925.1	36268001	36275912	-	191.7	157	https://www.orthodb.org/v10?query=163507at3193	ubiquitin-like-conjugating enzyme ATG10 isoform X1	55.97	56	57	56.06	1.07	0.28	0.29	NA	NA	NA
163589at3193	Complete	NC_057916.1	752545	754821	-	400.5	210	https://www.orthodb.org/v10?query=163589at3193	psbP domain-containing protein 4, chloroplastic	48.06	49	50	48.39	0.92	0.26	0.25	NA	NA	NA
164172at3193	Complete	NC_057922.1	61453723	61455316	-	252.5	157	https://www.orthodb.org/v10?query=164172at3193	uncharacterized protein ycf36	50.16	51	52	50.25	0.95	0.27	0.26	NA	NA	NA
164366at3193	Complete	NC_057918.1	68705467	68715985	-	411.7	224	https://www.orthodb.org/v10?query=164366at3193	GDT1-like protein 2, chloroplastic	63.79	64	67	63.92	1.21	0.3	0.33	NA	NA	NA
164374at3193	Complete	NC_057924.1	8822430	8827378	+	335.8	188	https://www.orthodb.org/v10?query=164374at3193	pentatricopeptide repeat-containing protein At4g18975, chloroplastic isoform X1	60.85	61	61	61.07	1.16	0.3	0.32	NA	NA	NA
164462at3193	Complete	NC_057920.1	39511906	39571948	+	260.1	265	https://www.orthodb.org/v10?query=164462at3193	proline-rich protein PRCC	50.68	52	53	52.23	0.99	0.27	0.27	NA	NA	NA
164523at3193	Complete	NC_057926.1	48788103	48809446	-	376.9	252	https://www.orthodb.org/v10?query=164523at3193	THUMP domain	53.57	53	51	53.35	1.01	0.28	0.28	NA	NA	NA
164589at3193	Complete	NC_057922.1	30680853	30691870	-	197.8	158	https://www.orthodb.org/v10?query=164589at3193	tRNA/rRNA methyltransferase	47.88	49	50	48.25	0.92	0.26	0.25	NA	NA	NA
164720at3193	Complete	NC_057920.1	61234429	61240418	+	274.6	160	https://www.orthodb.org/v10?query=164720at3193	Impact, N-terminal	48.04	48	51	48.22	0.92	0.26	0.25	NA	NA	NA
164931at3193	Complete	NC_057918.1	30425822	30426886	+	298.4	151	https://www.orthodb.org/v10?query=164931at3193	NAD(P)H-quinone oxidoreductase subunit N	53.08	53	53	53.14	1.01	0.28	0.28	NA	NA	NA
164966at3193	Complete	NC_057918.1	52168678	52220585	+	316.4	207	https://www.orthodb.org/v10?query=164966at3193	ER membrane protein complex subunit 10	51.64	47	47	49.46	0.94	0.27	0.26	NA	NA	NA
165206at3193	Complete	NC_057917.1	72418914	72425526	+	306.5	217	https://www.orthodb.org/v10?query=165206at3193	DNA-repair protein XRCC1	50.78	51	52	50.81	0.97	0.27	0.26	NA	NA	NA
165240at3193	Complete	NC_057925.1	61720361	61746971	+	318.4	178	https://www.orthodb.org/v10?query=165240at3193	6,7-dimethyl-8-ribityllumazine synthase	49.61	49	55	49.72	0.94	0.27	0.26	NA	NA	NA
165314at3193	Complete	NC_057916.1	6134606	6144207	-	209.1	158	https://www.orthodb.org/v10?query=165314at3193	uncharacterized protein LOC103698910	61.3	61	59	61.26	1.16	0.3	0.32	NA	NA	NA
165321at3193	Complete	NC_057924.1	17903559	17912270	+	245.8	174	https://www.orthodb.org/v10?query=165321at3193	E3 SUMO-protein ligase MMS21	44.57	45	47	44.87	0.85	0.25	0.23	NA	NA	NA
165381at3193	Complete	NC_057919.1	64397937	64430141	+	278.9	184	https://www.orthodb.org/v10?query=165381at3193	Alpha-ketoglutarate-dependent dioxygenase AlkB-like	53.45	54	58	54.28	1.03	0.28	0.28	NA	NA	NA
165512at3193	Complete	NC_057916.1	19188695	19211183	+	292.2	183	https://www.orthodb.org/v10?query=165512at3193	protein-lysine N-methyltransferase N6AMT2	37.05	37	30	36.88	0.7	0.23	0.19	NA	NA	NA
165991at3193	Complete	NC_057924.1	15516586	15518434	-	439.5	245	https://www.orthodb.org/v10?query=165991at3193	3-hydroxyacyl-CoA dehydrogenase	45.5	45	45	45.47	0.86	0.26	0.24	NA	NA	NA
166043at3193	Complete	NC_057923.1	16540670	16544679	+	298.9	191	https://www.orthodb.org/v10?query=166043at3193	HAD superfamily	64.32	65	65	64.41	1.22	0.3	0.33	NA	NA	NA
166157at3193	Complete	NC_057917.1	61013212	61023316	-	348.3	215	https://www.orthodb.org/v10?query=166157at3193	putative L-ascorbate peroxidase 6 isoform X1	51.55	51	51	51.45	0.98	0.27	0.27	NA	NA	NA
166256at3193	Complete	NC_057923.1	18100180	18117449	+	284.8	191	https://www.orthodb.org/v10?query=166256at3193	26S proteasome non-ATPase regulatory subunit 10	61.77	62	61	61.85	1.18	0.3	0.32	NA	NA	NA
166433at3193	Complete	NC_057916.1	86499280	86501452	+	200.3	151	https://www.orthodb.org/v10?query=166433at3193	Pyridoxamine 5-phosphate oxidase, Alr4036 family, FMN-binding domain
166568at3193	Duplicated	NC_057923.1	6878418	6881149	+	280.1	196	https://www.orthodb.org/v10?query=166568at3193	Mucin-like protein
166568at3193	Duplicated	NC_057918.1	11370160	11375811	+	298.2	190	https://www.orthodb.org/v10?query=166568at3193	Mucin-like protein
166627at3193	Complete	NC_057923.1	62010542	62027557	-	258.0	165	https://www.orthodb.org/v10?query=166627at3193	gamma-secretase subunit APH1-like
166649at3193	Complete	NC_057922.1	21136318	21137046	-	334.5	194	https://www.orthodb.org/v10?query=166649at3193	urease accessory protein F
166707at3193	Complete	NC_057916.1	70499850	70503295	+	220.1	143	https://www.orthodb.org/v10?query=166707at3193	putative pre-16S rRNA nuclease
166728at3193	Complete	NC_057918.1	56410417	56437681	+	357.9	200	https://www.orthodb.org/v10?query=166728at3193	thioredoxin-like fold domain-containing protein MRL7, chloroplastic
166789at3193	Complete	NC_057922.1	28030369	28052169	+	272.3	173	https://www.orthodb.org/v10?query=166789at3193	Werner Syndrome-like exonuclease
166883at3193	Complete	NC_057920.1	67370736	67371745	+	362.7	177	https://www.orthodb.org/v10?query=166883at3193	psbP domain-containing protein 1, chloroplastic
167028at3193	Complete	NC_057922.1	4836947	4844300	+	311.1	177	https://www.orthodb.org/v10?query=167028at3193	DnaJ domain
167052at3193	Complete	NC_057926.1	50397044	50397693	+	207.0	139	https://www.orthodb.org/v10?query=167052at3193	protein OPI10 homolog
167170at3193	Complete	NC_057922.1	20190076	20195408	-	406.9	198	https://www.orthodb.org/v10?query=167170at3193	psbP domain-containing protein 6, chloroplastic
167289at3193	Complete	NC_057922.1	35932722	35933742	-	272.2	193	https://www.orthodb.org/v10?query=167289at3193	psbP domain-containing protein 7, chloroplastic
167427at3193	Complete	NC_057916.1	3014022	3015044	+	133.6	132	https://www.orthodb.org/v10?query=167427at3193	MRN complex-interacting protein
167500at3193	Complete	NC_057921.1	60435442	60439164	-	351.4	293	https://www.orthodb.org/v10?query=167500at3193	Zinc finger, CCHC-type
167614at3193	Complete	NC_057917.1	48975915	48980411	+	232.8	147	https://www.orthodb.org/v10?query=167614at3193	Co-chaperone Hsc20
167808at3193	Complete	NC_057918.1	20954113	20977313	+	425.8	266	https://www.orthodb.org/v10?query=167808at3193	pinin
167863at3193	Complete	NC_057917.1	13778344	13786366	-	246.4	148	https://www.orthodb.org/v10?query=167863at3193	Lactoylglutathione lyase
167934at3193	Complete	NC_057921.1	58469041	58469745	-	305.7	184	https://www.orthodb.org/v10?query=167934at3193	peroxisomal membrane protein 11B
168007at3193	Duplicated	NC_057916.1	77794073	77794681	-	213.5	153	https://www.orthodb.org/v10?query=168007at3193	3-hexulose-6-phosphate isomerase
168007at3193	Duplicated	NC_057916.1	77808275	77808874	-	214.2	153	https://www.orthodb.org/v10?query=168007at3193	3-hexulose-6-phosphate isomerase
168014at3193	Complete	NC_057918.1	7201325	7225844	-	369.2	213	https://www.orthodb.org/v10?query=168014at3193	Peptide deformylase
168033at3193	Complete	NC_057916.1	24728021	24746592	-	242.8	186	https://www.orthodb.org/v10?query=168033at3193	Autophagy-related protein
168428at3193	Complete	NC_057920.1	1768146	1770975	-	169.4	153	https://www.orthodb.org/v10?query=168428at3193	Protein of unknown function DUF3054
168441at3193	Complete	NC_057922.1	8857716	8858594	+	289.0	213	https://www.orthodb.org/v10?query=168441at3193	DNA repair protein XRCC3 homolog
168457at3193	Complete	NC_057921.1	57354944	57371586	+	445.8	793	https://www.orthodb.org/v10?query=168457at3193	nuclear pore complex protein NUP62
168772at3193	Complete	NC_057918.1	25750828	25763337	+	365.8	183	https://www.orthodb.org/v10?query=168772at3193	PITH domain-containing protein 1
168779at3193	Complete	NC_057918.1	11278330	11288214	-	285.3	168	https://www.orthodb.org/v10?query=168779at3193	Peptidyl-prolyl cis-trans isomerase
169009at3193	Complete	NC_057916.1	86188952	86191818	-	309.5	160	https://www.orthodb.org/v10?query=169009at3193	rhodanese-like domain-containing protein 14, chloroplastic
